timestamp,node_id,node_name,pod_name,usage_cpu,usage_memory,elapsed_sec,simulated_hours
2025-02-24 15:25:28.992270,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,128546134,45964,405.192819,15.947736114879811
2025-02-24 15:25:31.018582,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,128546134,45964,407.219131,16.02748848843413
2025-02-24 15:25:33.045413,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,409.245962,16.10726128899173
2025-02-24 15:25:35.066821,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,411.26737,16.18682064901214
2025-02-24 15:25:37.094801,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,413.29535,16.266638672357352
2025-02-24 15:25:39.120923,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,415.321472,16.34638356781798
2025-02-24 15:25:41.148145,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,417.348694,16.42617175750522
2025-02-24 15:25:43.166391,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,419.36694,16.505606666303322
2025-02-24 15:25:45.191644,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,131774085,45868,421.392193,16.585317359324932
2025-02-24 15:25:47.218022,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,423.418571,16.66507233053284
2025-02-24 15:25:49.240739,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,425.441288,16.744683210682922
2025-02-24 15:25:51.262627,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,427.463176,16.824261462729492
2025-02-24 15:25:53.284675,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,429.485224,16.903846012118112
2025-02-24 15:25:55.309556,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,431.510105,16.98354206381945
2025-02-24 15:25:57.335664,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,433.536213,17.06328640826265
2025-02-24 15:25:59.360899,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,435.561448,17.142996392833272
2025-02-24 15:26:01.384651,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,129139578,45688,437.5852,17.222648008914753
2025-02-24 15:26:03.411293,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,439.611842,17.302413370737053
2025-02-24 15:26:05.437718,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,441.638267,17.382170191789193
2025-02-24 15:26:07.461317,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,443.661866,17.46181578603733
2025-02-24 15:26:09.487833,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,445.688382,17.541576188702766
2025-02-24 15:26:11.514881,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,447.71543,17.621357530030522
2025-02-24 15:26:13.538992,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,449.739541,17.70102327577323
2025-02-24 15:26:15.560735,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,121389545,45736,451.761284,17.780595820853566
2025-02-24 15:26:17.588354,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,453.788903,17.860399635820773
2025-02-24 15:26:19.615903,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,455.816452,17.94020069570083
2025-02-24 15:26:21.640596,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,457.841145,18.019889348025256
2025-02-24 15:26:23.663212,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,459.863761,18.099496252978163
2025-02-24 15:26:25.682623,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,461.883172,18.178977014298084
2025-02-24 15:26:27.707375,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,463.907924,18.258667988767392
2025-02-24 15:26:29.732706,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,465.933255,18.338381751743245
2025-02-24 15:26:31.757425,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,116695006,45872,467.957974,18.418071427385755
2025-02-24 15:26:33.783350,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,469.983899,18.497808569243983
2025-02-24 15:26:35.809350,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,472.009899,18.577548662981297
2025-02-24 15:26:37.835111,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,474.03566,18.65727935006392
2025-02-24 15:26:39.857570,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,476.058119,18.736880075749937
2025-02-24 15:26:41.883892,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,478.084441,18.816632842888136
2025-02-24 15:26:43.910406,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,480.110955,18.89639316683679
2025-02-24 15:26:45.936009,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,120381241,45988,482.136558,18.976117635294138
2025-02-24 15:26:47.960741,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,484.16129,19.055807822595686
2025-02-24 15:26:49.991734,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,486.192283,19.135744432763417
2025-02-24 15:26:52.016019,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,488.216568,19.215417026865612
2025-02-24 15:26:54.044082,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,490.244631,19.295238316957015
2025-02-24 15:26:56.067678,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,492.268227,19.374883793129992
2025-02-24 15:26:58.094506,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,494.295055,19.454656475612424
2025-02-24 15:27:00.120812,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,112175257,45748,496.321361,19.534408613016417
2025-02-24 15:27:02.147975,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,498.348524,19.61419448055877
2025-02-24 15:27:04.172046,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,500.372595,19.693858651965964
2025-02-24 15:27:06.200003,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,502.400552,19.77367577006826
2025-02-24 15:27:08.229223,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,504.429772,19.853542597814375
2025-02-24 15:27:10.255366,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,506.455915,19.93328831980115
2025-02-24 15:27:12.281212,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,508.481761,20.013022352346738
2025-02-24 15:27:14.309399,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,510.509948,20.09284852287823
2025-02-24 15:27:16.330173,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,109898953,45756,512.530722,20.172382929680758
2025-02-24 15:27:18.355259,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,514.555808,20.252087049851596
2025-02-24 15:27:20.377027,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,516.577576,20.33166057889163
2025-02-24 15:27:22.404947,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,518.605496,20.411476240733574
2025-02-24 15:27:24.431863,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,520.632412,20.491252386754134
2025-02-24 15:27:26.459398,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,522.659947,20.571052895616763
2025-02-24 15:27:28.488275,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,524.688824,20.650906223435854
2025-02-24 15:27:30.513642,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,95612256,45636,526.714191,20.730621403313677
2025-02-24 15:27:32.542654,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,528.743203,20.81048004451512
2025-02-24 15:27:34.568311,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,530.76886,20.890206638325417
2025-02-24 15:27:36.594457,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,532.795006,20.969952478387345
2025-02-24 15:27:38.624095,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,534.824644,21.049835757939576
2025-02-24 15:27:40.650185,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,536.850734,21.1295793939318
2025-02-24 15:27:42.673908,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,538.874457,21.209229868620028
2025-02-24 15:27:44.699531,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,540.90008,21.28895512424513
2025-02-24 15:27:46.725709,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,82647511,45652,542.926258,21.368702223775475
2025-02-24 15:27:48.753302,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,544.953851,21.448505015424598
2025-02-24 15:27:50.781153,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,546.981702,21.528317961537784
2025-02-24 15:27:52.807122,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,549.007671,21.608056835165073
2025-02-24 15:27:54.832525,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,551.033074,21.68777343194486
2025-02-24 15:27:56.859298,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,553.059847,21.767543949715957
2025-02-24 15:27:58.880214,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,555.080763,21.847083945409565
2025-02-24 15:28:00.908242,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,70233333,45784,557.108791,21.926903857957388
2025-02-24 15:28:02.935010,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,559.135559,22.00667417893655
2025-02-24 15:28:04.961574,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,561.162123,22.0864364708046
2025-02-24 15:28:06.982050,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,563.182599,22.16595914880756
2025-02-24 15:28:09.009037,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,565.209586,22.245738089273658
2025-02-24 15:28:11.037101,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,567.23765,22.325559418723447
2025-02-24 15:28:13.064967,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,569.265516,22.40537295521245
2025-02-24 15:28:15.092349,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,571.292898,22.48516744224174
2025-02-24 15:28:17.119453,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,68466395,45668,573.320002,22.564950987639214
2025-02-24 15:28:19.144700,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,575.345249,22.644661444510493
2025-02-24 15:28:21.169350,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,577.369899,22.72434840442424
2025-02-24 15:28:23.194196,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,579.394745,22.804043078581998
2025-02-24 15:28:25.220902,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,581.421451,22.883810959341123
2025-02-24 15:28:27.246211,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,583.44676,22.96352385643245
2025-02-24 15:28:29.271198,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,585.471747,23.043224080122894
2025-02-24 15:28:31.293426,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,587.493975,23.122815714021325
2025-02-24 15:28:33.318803,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,589.519352,23.202531287483023
2025-02-24 15:28:35.345039,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,591.545588,23.282280669799864
2025-02-24 15:28:37.371700,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,593.572249,23.36204677943153
2025-02-24 15:28:39.399078,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,595.599627,23.441841109027273
2025-02-24 15:28:41.425853,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,597.626402,23.52161170551515
2025-02-24 15:28:43.447536,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,599.648085,23.601181889092217
2025-02-24 15:28:45.474479,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,601.675028,23.68095909778925
2025-02-24 15:28:47.501656,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,603.702205,23.760745516349036
2025-02-24 15:28:49.528896,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,605.729445,23.84053441448726
2025-02-24 15:28:51.556240,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,607.756789,23.920327405897808
2025-02-24 15:28:53.580525,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,609.781074,24.0
